at,v,ap,rh,0.1,0.2,0.3,0.4,0.5,0.6,s
23.6,60.08,1017.51,63.02,0,0,0,0,0,0,451.97
21.03,70.02,1010.21,95.69,0,0,0,0,0,0,444.53
5.15,45.87,1008.02,98.36,0,0,0,0,0,0,479.61
17.16,58.86,1016.4,86.39,0,0,0,0,0,0,453.76
24.59,71.94,1006.89,88.52,0,0,0,0,0,0,430.28
23.05,65.94,1010.99,69.73,0,0,0,0,0,0,442.39
10.48,37.5,1009.81,95.26,0,0,0,0,0,0,474.57
15.72,43.02,1011.98,45.74,0,0,0,0,0,0,466.33
25.56,70.32,1009.07,90.63,0,0,0,0,0,0,433.72
13.78,41.16,1021.65,75.77,0,0,0,0,0,0,460.44
29.35,69.04,1008.55,61.78,0,0,0,0,0,0,445.04
32.09,79.74,1006.92,61.5,0,0,0,0,0,0,432.85
25.16,77.3,1000.73,86.4,0,0,0,0,0,0,439.37
14.63,40,1018.03,63.4,0,0,0,0,0,0,457.09
5.7,40.35,1012.18,91.57,0,0,0,0,0,0,488.8
28.15,74.9,1003.67,76.32,0,0,0,0,0,0,433.63
22.3,57.19,1006.4,75.28,0,0,0,0,0,0,445.1
27.71,72.99,1007.18,72.68,0,0,0,0,0,0,433.01
23.09,45.01,1012.25,43.95,0,0,0,0,0,0,453.45
19.66,42.18,1001.51,95.75,0,0,0,0,0,0,454.46
10.02,52.75,1021.93,73.68,0,0,0,0,0,0,473.09
23.97,68.67,1006.63,76.83,0,0,0,0,0,0,441.53
7.82,38.91,1015.58,90.11,0,0,0,0,0,0,479.15
30.21,69.4,1003.69,62.89,0,0,0,0,0,0,438.18
24.12,62.44,1013.83,88.02,0,0,0,0,0,0,443.3
21.05,63.09,1016.49,91.23,0,0,0,0,0,0,447.45
13.93,40.24,1017.88,88.35,0,0,0,0,0,0,469.25
9.68,41.06,1022.75,87.44,0,0,0,0,0,0,476.67
17.48,49.39,1021.51,84.53,0,0,0,0,0,0,460.01
28.76,66.56,1006.07,62.41,0,0,0,0,0,0,432.3
19.21,53.16,1013.18,81.64,0,0,0,0,0,0,454.01
25.63,72.99,1008.2,86.8,0,0,0,0,0,0,436.64
20.36,66.05,1015.86,87.19,0,0,0,0,0,0,450.23
15.34,40.73,1018.03,86.19,0,0,0,0,0,0,458.55
9.55,40.72,1023.12,68.06,0,0,0,0,0,0,481.08
13.45,41.16,1022.04,82.96,0,0,0,0,0,0,460.57
10.8,39.58,1011.99,87.54,0,0,0,0,0,0,478.24
28.15,72.99,1007.62,70.03,0,0,0,0,0,0,431.83
15.42,40.56,1021.23,59.37,0,0,0,0,0,0,469.33
33.6,74.33,1012.31,35.66,0,0,0,0,0,0,428.62
30.92,78.05,1011,59.62,0,0,0,0,0,0,434.12
25.24,57.17,1010.44,74,0,0,0,0,0,0,442.77
13.6,41.2,1015.92,85.05,0,0,0,0,0,0,467.42
18.68,46,1002.2,97.17,0,0,0,0,0,0,447.8
22.43,69.84,1006.94,75.54,0,0,0,0,0,0,436.19
23.37,70.94,1008.01,81.28,0,0,0,0,0,0,441.56
19.62,43.56,1012.89,37.6,0,0,0,0,0,0,463.33
14.35,39.39,1012.92,82.41,0,0,0,0,0,0,470.53
24.88,63.91,1009.41,77.75,0,0,0,0,0,0,447.28
20.67,63.56,1013.27,79.39,0,0,0,0,0,0,450.7
34.11,73.56,1006.77,45.92,0,0,0,0,0,0,432.78
19.15,44.89,1009.6,74.52,0,0,0,0,0,0,451.09
24.96,70.47,1007.73,76.48,0,0,0,0,0,0,438.23
18.86,42.18,1001.16,98.58,0,0,0,0,0,0,457.07
25.1,60.37,1005.83,72.53,0,0,0,0,0,0,438.44
10.15,43.41,1018.4,82.07,0,0,0,0,0,0,473.43
26.53,65.18,1012.77,64.37,0,0,0,0,0,0,437.39
26.05,46.21,1011.31,55.25,0,0,0,0,0,0,450.86
25.45,74.33,1015.53,80.95,0,0,0,0,0,0,435.12
8.14,39.96,1023.41,88.86,0,0,0,0,0,0,477.05
31.95,67.17,1007.11,61.58,0,0,0,0,0,0,432.6
30.8,73.56,1007.39,75.78,0,0,0,0,0,0,432.43
7.69,43.02,1014.51,85.23,0,0,0,0,0,0,486.46
15.3,43.67,1011.75,95.31,0,0,0,0,0,0,468.14
27.12,70.32,1009.94,52.67,0,0,0,0,0,0,429.08
25.76,74.87,1010.18,65.15,0,0,0,0,0,0,443.7
10.28,39.64,1010.45,74.15,0,0,0,0,0,0,477.65
30.91,79.74,1006.92,56.32,0,0,0,0,0,0,433.84
24.22,61.86,1013.39,80.11,0,0,0,0,0,0,442.65
5.67,45.87,1008.91,93.29,0,0,0,0,0,0,478.44
22.96,68.61,1011.15,76.62,0,0,0,0,0,0,447.18
24.54,65.46,1014.27,40.77,0,0,0,0,0,0,446.26
11.32,36.18,1015.03,64.68,0,0,0,0,0,0,472.67
15.15,53.82,1016.34,62.59,0,0,0,0,0,0,461.6
23.53,50.05,1005.63,78.4,0,0,0,0,0,0,443.71
29.08,66.54,1004.67,64.5,0,0,0,0,0,0,430.16
20.42,60.77,1017.65,87.07,0,0,0,0,0,0,447.85
26.32,69.71,1009.39,67.05,0,0,0,0,0,0,441.25
21.89,74.93,1016.11,77.88,0,0,0,0,0,0,448.47
9.68,41.48,1018.24,71.04,0,0,0,0,0,0,473.31
16.73,54.3,1017.96,59.44,0,0,0,0,0,0,460.54
7.8,39.04,1018.46,66.5,0,0,0,0,0,0,482.31
23.29,65.61,1014.81,70.27,0,0,0,0,0,0,447.67
28.93,72.99,1007.23,64.41,0,0,0,0,0,0,434.45
16.75,42.23,1013.81,84.98,0,0,0,0,0,0,464.87
21.47,58.79,1017,76.97,0,0,0,0,0,0,446.33
25.98,68.12,1011.36,66.86,0,0,0,0,0,0,439
16.34,36.99,1006.99,90.06,0,0,0,0,0,0,466.24
25.23,69.34,1009.51,82.87,0,0,0,0,0,0,445.92
12.41,41.44,1015.46,76.9,0,0,0,0,0,0,472.06
24.2,60.77,1016.92,71.65,0,0,0,0,0,0,439.13
7.51,41.66,1015.9,78.31,0,0,0,0,0,0,485.58
31.53,70.94,1007.11,50.04,0,0,0,0,0,0,431.84
17.42,44.06,1016.63,82.15,0,0,0,0,0,0,456.57
6.92,39.61,1018.64,82.27,0,0,0,0,0,0,483.83
8.34,40.72,1023.62,83.75,0,0,0,0,0,0,483.14
32.07,67.83,1007.91,41.61,0,0,0,0,0,0,429.31
27.18,64.79,1016.27,63.7,0,0,0,0,0,0,443.87
9.24,41.4,1030.72,87.36,0,0,0,0,0,0,476.9
13.48,46.18,1018.15,88.38,0,0,0,0,0,0,464.58
22.74,61.02,1009.56,79.41,0,0,0,0,0,0,445.56
28.62,68.24,1010.15,69.31,0,0,0,0,0,0,428.08
25.11,62.26,1011.12,78.01,0,0,0,0,0,0,434.97
11.47,43.67,1012.68,72.51,0,0,0,0,0,0,475.72
29.51,75.6,1017.92,50.61,0,0,0,0,0,0,431.18
15.24,39.39,1013.01,74.24,0,0,0,0,0,0,469.79
22.71,75.23,1010.48,76.86,0,0,0,0,0,0,444
13.98,39.18,1009.61,89.12,0,0,0,0,0,0,467.97
17.89,40.12,1011.99,76.52,0,0,0,0,0,0,451.79
12.81,44.58,1016.49,80.76,0,0,0,0,0,0,475.5
15.54,41.96,1011.78,97.46,0,0,0,0,0,0,467.1
20.21,54.9,1016.82,66.56,0,0,0,0,0,0,454.23
6.17,36.25,1028.68,90.59,0,0,0,0,0,0,483.77
26.42,59.54,1007.02,76.28,0,0,0,0,0,0,438.5
14.6,44.47,1028.46,69.96,0,0,0,0,0,0,465.24
29.53,72.39,998.47,76.05,0,0,0,0,0,0,431.69
12.95,43.71,1025.63,90.7,0,0,0,0,0,0,469.15
13.26,40.83,1007.97,90.63,0,0,0,0,0,0,472.14
23.48,60.23,1011.91,79.48,0,0,0,0,0,0,437.44
10.16,41.55,1005.69,58.04,0,0,0,0,0,0,477.27
29.13,66.56,1006.63,52.85,0,0,0,0,0,0,439.31
10.8,41.74,1020.24,78.62,0,0,0,0,0,0,479.32
25.21,75.6,1017.19,69.84,0,0,0,0,0,0,445.84
20.72,44.57,1008.96,72.57,0,0,0,0,0,0,449.76
26.17,59.92,1010.01,73.75,0,0,0,0,0,0,444.96
17.48,44.2,1018.89,61.51,0,0,0,0,0,0,457.15
29.67,73.67,1006.48,64.98,0,0,0,0,0,0,429.28
26.38,71.73,1010.04,69.45,0,0,0,0,0,0,431.66
12.08,41.39,1019.45,78.3,0,0,0,0,0,0,477.8
25.3,70.98,1007.22,95.1,0,0,0,0,0,0,440.86
16.55,39.64,1009.07,77.8,0,0,0,0,0,0,465.29
13.18,43.8,1023.18,61.21,0,0,0,0,0,0,467
21.34,51.61,1010.11,80.7,0,0,0,0,0,0,452
20.06,44.9,1008.79,70.06,0,0,0,0,0,0,448.51
8.26,39.42,1025.89,70.53,0,0,0,0,0,0,474.72
8.51,38.5,1013.33,64.28,0,0,0,0,0,0,482.39
8.83,36.25,1028.86,85.6,0,0,0,0,0,0,478.45
14.52,44.84,1023.51,88.51,0,0,0,0,0,0,466.88
7.87,43.02,1014.67,83.58,0,0,0,0,0,0,485.61
7.14,44.71,1019.98,71.9,0,0,0,0,0,0,487.71
7.49,36.08,1020.27,85.69,0,0,0,0,0,0,483.26
11.01,40.22,1011.13,83.09,0,0,0,0,0,0,476.69
20.74,58.2,1017.54,70.66,0,0,0,0,0,0,450.4
30.98,67.48,1009.96,58.92,0,0,0,0,0,0,439.39
26.67,70.94,1007.7,56.56,0,0,0,0,0,0,439.13
28.24,71.58,1010.1,67.92,0,0,0,0,0,0,434.01
11.98,39.35,1014.97,98.05,0,0,0,0,0,0,472.43
30.91,69.75,1010.23,59.36,0,0,0,0,0,0,435.7
23.23,63.31,1012.52,75.1,0,0,0,0,0,0,441.5
30.13,78.05,1010.99,61.5,0,0,0,0,0,0,434.14
20.79,65.59,1014.9,77,0,0,0,0,0,0,450.3
14.38,45.09,1012.95,86.1,0,0,0,0,0,0,464.27
10.07,40.46,1018.65,69.2,0,0,0,0,0,0,470.99
10.48,41.38,1021.97,65.22,0,0,0,0,0,0,481.41
6.86,41.17,1020.12,79.14,0,0,0,0,0,0,490.23
13.25,41.62,1010.8,77.81,0,0,0,0,0,0,457.64
26.92,51.43,1012.29,59.33,0,0,0,0,0,0,437.35
12.76,40.27,1006.58,49.34,0,0,0,0,0,0,474.03
30.2,73.67,1006.31,62.14,0,0,0,0,0,0,428.72
10.72,41.38,1021.6,63.77,0,0,0,0,0,0,478.29
17.39,46.21,1013.94,82.73,0,0,0,0,0,0,454.06
30.97,67.69,1005.61,50.88,0,0,0,0,0,0,425.35
28.16,71.94,1007.69,68.17,0,0,0,0,0,0,430.46
28.84,73.03,1013.99,76.05,0,0,0,0,0,0,435.75
24.48,64.45,1014.69,51.43,0,0,0,0,0,0,452.82
11.23,39.72,1018.46,60.62,0,0,0,0,0,0,475.04
13.52,42.07,1017.91,90.21,0,0,0,0,0,0,464.07
16.61,45.87,1009.34,97.93,0,0,0,0,0,0,455.86
20.96,61.27,1019.99,67.32,0,0,0,0,0,0,448.77
32.15,69.98,1013.3,55.13,0,0,0,0,0,0,429.86
21.24,44.57,1008.72,72.57,0,0,0,0,0,0,447.03
26.49,78.92,1010.82,83.42,0,0,0,0,0,0,434.91
24.01,65.46,1014.17,43.02,0,0,0,0,0,0,443.81
33.15,70.4,1003.72,53.98,0,0,0,0,0,0,430.15
20.13,40.33,1005.31,85.42,0,0,0,0,0,0,460.09
21.41,62.39,1007.84,88.83,0,0,0,0,0,0,452.8
31.35,70.8,1010.11,66.37,0,0,0,0,0,0,432.19
27.44,58.9,1003.86,66.74,0,0,0,0,0,0,442.19
25.21,51.43,1006.43,78.55,0,0,0,0,0,0,439.01
32.06,75.33,1001.96,63.15,0,0,0,0,0,0,432.92
25.04,51.95,1005.56,66.53,0,0,0,0,0,0,449.45
13.31,40.1,1014.81,82.11,0,0,0,0,0,0,468.74
29.68,64.33,1011.2,57.73,0,0,0,0,0,0,441.79
13.46,44.71,1014.51,50,0,0,0,0,0,0,474.6
18.77,49.39,1021.06,82.95,0,0,0,0,0,0,454.53
13.56,39.18,1023.4,63.82,0,0,0,0,0,0,470.38
20.65,66.51,1014.94,71.83,0,0,0,0,0,0,456.49
26.5,66.05,1017.03,61.34,0,0,0,0,0,0,440.15
23.67,72.24,1011.22,90.45,0,0,0,0,0,0,435.94
8.64,41.66,1014.14,80.44,0,0,0,0,0,0,481.89
20.2,50.9,1011.72,77.63,0,0,0,0,0,0,454.09
5.04,40.64,1021.35,93.63,0,0,0,0,0,0,484.42
23.59,59.43,1009.96,65.8,0,0,0,0,0,0,440.61
17.47,58.16,1016.36,82.26,0,0,0,0,0,0,456.97
6.02,43.65,1013.85,83.53,0,0,0,0,0,0,481.92
30.05,56.9,1007.02,41.96,0,0,0,0,0,0,437.55
29.23,68.14,1004.31,81.46,0,0,0,0,0,0,428.87
26.03,64.44,1012.75,62.24,0,0,0,0,0,0,445.89
26.38,49.5,1012.82,37.19,0,0,0,0,0,0,457.81
5.66,40.62,1015.87,84.97,0,0,0,0,0,0,485.18
27.65,48.41,1008.54,58.25,0,0,0,0,0,0,440.94
17.88,46.97,1013.73,67.78,0,0,0,0,0,0,456.77
11.2,37.5,1013.81,72.81,0,0,0,0,0,0,472.2
20.94,58.16,1016.88,65.43,0,0,0,0,0,0,455.16
20.64,49.21,1014.86,58.47,0,0,0,0,0,0,454.2
19.21,60.07,1014.94,70.02,0,0,0,0,0,0,452.84
13.22,44.92,1023.84,87.99,0,0,0,0,0,0,471.43
33.6,77.17,1009.01,47.53,0,0,0,0,0,0,430.32
27.83,59.57,1011.22,71.05,0,0,0,0,0,0,443.85
21.11,58.49,1011.6,80.44,0,0,0,0,0,0,449.16
30.47,77.3,1002.13,63.7,0,0,0,0,0,0,434.68
15.48,47.83,1004.88,81.68,0,0,0,0,0,0,463.67
20.25,44.78,1007.93,40.16,0,0,0,0,0,0,462.44
15.87,39.31,1009.95,66.78,0,0,0,0,0,0,460.59
22.57,62.4,1009.77,86.05,0,0,0,0,0,0,444.69
12.67,48.14,1017.41,83.63,0,0,0,0,0,0,463.68
21.41,54.2,1011.37,82.28,0,0,0,0,0,0,448.11
30.86,70.32,1011.88,62.68,0,0,0,0,0,0,433.71
23.64,60.95,1014.92,64.91,0,0,0,0,0,0,447.86
5.52,42.85,1012.77,93.82,0,0,0,0,0,0,478.98
11.06,40.64,1021.47,96.16,0,0,0,0,0,0,479.13
24.41,56.9,1006.58,77.94,0,0,0,0,0,0,439.51
10.28,39.61,1020.43,69.09,0,0,0,0,0,0,478.34
14.67,71.14,1019.84,77.72,0,0,0,0,0,0,458.8
25.15,57.32,1012.41,41.84,0,0,0,0,0,0,440.1
21.5,44.58,1016.87,57.58,0,0,0,0,0,0,460.2
7.74,39.96,1025.78,95.81,0,0,0,0,0,0,475.23
21.31,42.8,1014.1,75.77,0,0,0,0,0,0,459.84
29.92,67.22,1014.09,50.62,0,0,0,0,0,0,444.78
4.15,39.9,1007.62,95.69,0,0,0,0,0,0,489.8
15.95,42.24,1017.71,69.32,0,0,0,0,0,0,465.35
25.01,66.56,1004.55,82.46,0,0,0,0,0,0,434.74
27.17,67.17,1006.76,81.59,0,0,0,0,0,0,431.73
28.14,43.21,1011.82,69.32,0,0,0,0,0,0,436.53
13.93,44.47,1025.35,81.54,0,0,0,0,0,0,469.25
25.83,70.47,1006.24,81.83,0,0,0,0,0,0,434.45
24.4,60.32,1016.5,70.96,0,0,0,0,0,0,447.73
26.35,69.48,1008.45,70.47,0,0,0,0,0,0,435.23
30.99,69.82,1009.41,50.84,0,0,0,0,0,0,437.46
25.82,57.19,1007.99,62.95,0,0,0,0,0,0,440.8
28.37,75.6,1017.48,55.19,0,0,0,0,0,0,439.25
29.28,74.33,1011.66,72.37,0,0,0,0,0,0,426.53
18.35,57.76,1019.64,77.94,0,0,0,0,0,0,458.41
16.69,46.18,1010.8,96.8,0,0,0,0,0,0,466.03
9.59,37.14,1013.8,72.85,0,0,0,0,0,0,474.74
10.11,39.35,1015.19,90.74,0,0,0,0,0,0,479.83
17.37,57.76,1016,86.59,0,0,0,0,0,0,456.4
20.92,49.15,1021.15,49.76,0,0,0,0,0,0,455.32
22.82,64.63,1020.78,66.73,0,0,0,0,0,0,449.34
23.55,51.95,1006,76.46,0,0,0,0,0,0,449.54
30.47,70.83,1010.91,46.94,0,0,0,0,0,0,444.39
13.16,40.71,1021.99,77.91,0,0,0,0,0,0,475.87
6.25,39.64,1010.98,83.45,0,0,0,0,0,0,483.43
16.98,53.16,1013.95,82.8,0,0,0,0,0,0,458.93
27.5,68.24,1010.38,73.44,0,0,0,0,0,0,430.9
24.39,63.21,1012.59,80.88,0,0,0,0,0,0,446.4
14.69,54.3,1018.01,73.4,0,0,0,0,0,0,462.63
26.31,72.39,1001.16,88.43,0,0,0,0,0,0,434.53
14.85,58.59,1014.04,89.85,0,0,0,0,0,0,454.62
21.95,59.43,1010.29,74.67,0,0,0,0,0,0,442.84
31.91,67.83,1008.76,53.22,0,0,0,0,0,0,425.28
16.2,65.46,1013.97,89.84,0,0,0,0,0,0,451.86
27.35,77.95,1012.14,74.14,0,0,0,0,0,0,431.72
8.73,41.26,1020.54,91.37,0,0,0,0,0,0,476.42
14.13,53.82,1016.72,64.85,0,0,0,0,0,0,467.08
13.18,40.24,1016.81,86.71,0,0,0,0,0,0,469.35
10.74,40.92,1021.74,94.97,0,0,0,0,0,0,466.77
6.28,43.02,1013.72,88.13,0,0,0,0,0,0,487.17
6.04,41.14,1027.92,87.12,0,0,0,0,0,0,481.37
16.78,58.95,1017.74,96.24,0,0,0,0,0,0,450.02
14.99,41.35,1004.56,98.9,0,0,0,0,0,0,466.85
26.26,65.06,1013.58,52.72,0,0,0,0,0,0,440.92
32.09,70.4,1003.73,55.65,0,0,0,0,0,0,434.64
22.88,63.91,1009.63,87.82,0,0,0,0,0,0,442.5
21.95,68.08,1012.91,69.36,0,0,0,0,0,0,443.93
26.65,63.78,1015.32,53.95,0,0,0,0,0,0,440.26
12.57,39.3,1019.57,72.44,0,0,0,0,0,0,473.67
15.67,41.1,1004.1,77.93,0,0,0,0,0,0,466.45
27.97,69.48,1010.4,57.24,0,0,0,0,0,0,432.18
13.76,45.87,1008.89,87.27,0,0,0,0,0,0,463.5
26.91,70.47,1007.55,72.59,0,0,0,0,0,0,434.24
25.18,71.98,1006.71,89.86,0,0,0,0,0,0,432.88
23.27,64.15,1020.98,71.18,0,0,0,0,0,0,452.26
23.2,73.17,1012,89.92,0,0,0,0,0,0,438.64
18.55,52.84,1004.45,86.82,0,0,0,0,0,0,450.23
7.23,41.22,1015.23,98.04,0,0,0,0,0,0,483.31
7.3,39.72,1020.85,77.83,0,0,0,0,0,0,485.1
13.93,39.64,1011.8,82.64,0,0,0,0,0,0,470.84
20.33,57.76,1016.47,75.35,0,0,0,0,0,0,450.25
32.2,72.29,1008.61,69.94,0,0,0,0,0,0,432.52
13.16,43.41,1016.43,79.47,0,0,0,0,0,0,465.6
27.26,73.18,1012.58,74.83,0,0,0,0,0,0,429.92
12.45,43.67,1013.61,91.34,0,0,0,0,0,0,474.27
12.04,40.23,1018.07,81.28,0,0,0,0,0,0,472.7
28.12,73.42,1011.49,80.16,0,0,0,0,0,0,435.46
27.21,67.45,1013.83,43.26,0,0,0,0,0,0,436.47
26.97,64.45,1009.43,53.96,0,0,0,0,0,0,443.75
26.99,72.99,1008,76.1,0,0,0,0,0,0,430.81
21.25,67.71,1006.9,55.76,0,0,0,0,0,0,444.98
30.33,68.67,1006,54.99,0,0,0,0,0,0,435.53
15.37,50.59,1019.02,98.2,0,0,0,0,0,0,463.35
25.8,44.57,1008,52.56,0,0,0,0,0,0,450.48
24.97,68.61,1011.08,58.94,0,0,0,0,0,0,447.83
15.98,39.64,1009.31,81.21,0,0,0,0,0,0,467.22
24.82,71.94,1010.5,64.67,0,0,0,0,0,0,438.69
21.32,45.01,1012.23,59.94,0,0,0,0,0,0,452.75
8.28,40.56,1023.29,79.44,0,0,0,0,0,0,486.4
27.22,67.9,1005.73,57.29,0,0,0,0,0,0,441.22
26.94,62.91,1011.68,41.3,0,0,0,0,0,0,449.1
18.86,46.48,1007.28,78.47,0,0,0,0,0,0,452
9.61,44.03,1008.3,91.36,0,0,0,0,0,0,473.54
26.2,65.18,1011.42,47.82,0,0,0,0,0,0,440.07
12.31,44.78,1011.15,77.34,0,0,0,0,0,0,468.29
16.48,48.92,1011.84,64.16,0,0,0,0,0,0,458.67
14.07,42.99,1007.57,96.05,0,0,0,0,0,0,468.87
25.19,63.94,1012.78,75.15,0,0,0,0,0,0,438.73
15.41,42.44,1012.6,86.74,0,0,0,0,0,0,472.28
13.16,43.71,1024.44,85.68,0,0,0,0,0,0,469.06
18.63,45.87,1007.98,79.9,0,0,0,0,0,0,453.79
16.94,50.59,1018.75,94.22,0,0,0,0,0,0,460.64
14.85,45.87,1009.37,84.65,0,0,0,0,0,0,462.67
24.56,63.21,1013.79,82.38,0,0,0,0,0,0,444.34
23.13,72.24,1010.92,92.3,0,0,0,0,0,0,437.67
26.84,71.94,1006.6,79.12,0,0,0,0,0,0,427.2
9.36,44.03,1010.3,87.2,0,0,0,0,0,0,474.68
30.19,64.79,1017.22,42.47,0,0,0,0,0,0,438.41
14.78,42.86,1015.32,84.75,0,0,0,0,0,0,471.17
18.6,68.28,1003.27,84.21,0,0,0,0,0,0,446.98
7.19,39.4,1011.45,90.65,0,0,0,0,0,0,483.04
29.15,73.42,1011.43,66.49,0,0,0,0,0,0,432.26
15.23,37.87,1020.17,85.02,0,0,0,0,0,0,464.02
9.19,41.01,1022.14,98.98,0,0,0,0,0,0,468.37
16.38,46.97,1013.6,73.67,0,0,0,0,0,0,459.87
18.23,60.95,1016.74,78.85,0,0,0,0,0,0,455.53
24.62,70.47,1010.55,72.71,0,0,0,0,0,0,435.88
5.72,39.33,1009.96,95.4,0,0,0,0,0,0,490.76
23.19,67.07,1005.67,65.19,0,0,0,0,0,0,442.45
13.21,40.56,1018.12,64.49,0,0,0,0,0,0,475.86
9.77,34.69,1027.72,74.98,0,0,0,0,0,0,477.51
30.82,70.36,1006.47,58.79,0,0,0,0,0,0,439.16
23.63,58.62,1016.45,69.97,0,0,0,0,0,0,445.51
24.66,48.78,1018.39,71.79,0,0,0,0,0,0,449.11
8.83,41.14,1025.37,94.36,0,0,0,0,0,0,474.51
14.79,46.48,1007.46,92.4,0,0,0,0,0,0,462.55
3.69,38.44,1016.74,82.87,0,0,0,0,0,0,490.78
24.03,66.54,1012.19,69.15,0,0,0,0,0,0,438.08
13.23,42.34,1018.02,97.49,0,0,0,0,0,0,462.21
25.79,67.17,1007.89,81.38,0,0,0,0,0,0,440.75
25.72,59.21,1012.37,66.62,0,0,0,0,0,0,437.72
11.8,41.54,1020,65.85,0,0,0,0,0,0,476.12
16.52,42.24,1017.51,67.65,0,0,0,0,0,0,469.13
23.51,63.78,1016.1,69.79,0,0,0,0,0,0,446.58
25.25,58.46,1015.54,70.76,0,0,0,0,0,0,444.05
19.82,58.16,1016.76,74.66,0,0,0,0,0,0,455.5
11.73,37.92,1008.24,65.13,0,0,0,0,0,0,472.04
27.96,73.42,1011.11,71.93,0,0,0,0,0,0,435.93
25.59,72.43,1007.88,82.98,0,0,0,0,0,0,432.49
22.61,59.87,1019.12,66.12,0,0,0,0,0,0,441.2
23.03,65.12,1016.29,69.8,0,0,0,0,0,0,447.84
26.38,44.89,1009.14,51.79,0,0,0,0,0,0,442.13
31.52,76.2,1008.31,57.35,0,0,0,0,0,0,435.31
20.36,60.1,1011.21,84.79,0,0,0,0,0,0,454.25
13.55,43.48,1016.08,67.25,0,0,0,0,0,0,464.33
25.44,61.25,1012.57,87.65,0,0,0,0,0,0,441.77
11.09,41.58,1020.99,91.09,0,0,0,0,0,0,464.81
25.36,60.07,1015.06,66.11,0,0,0,0,0,0,439.73
30.68,71.8,1010.81,61.4,0,0,0,0,0,0,435.4
25.48,60.29,1017.55,51.22,0,0,0,0,0,0,443.77
29.79,62.66,1008.5,48.51,0,0,0,0,0,0,440.27
8.37,39.99,1010.36,93.26,0,0,0,0,0,0,482.31
8.49,43.69,1016.93,85.63,0,0,0,0,0,0,483.62
26.85,74.16,1008.66,93.8,0,0,0,0,0,0,431.16
29.34,71.98,1005.19,75.19,0,0,0,0,0,0,428.24
21.11,58.12,1015.38,77.78,0,0,0,0,0,0,453.28
21.12,62.96,1020.83,69.96,0,0,0,0,0,0,454.65
15.03,35.71,1015.26,56.55,0,0,0,0,0,0,467.61
23.74,62.96,1019.65,63.39,0,0,0,0,0,0,449.48
32.96,69.75,1008.86,40.23,0,0,0,0,0,0,435.56
20.23,52.05,1012.15,47.49,0,0,0,0,0,0,457.57
22.46,58.33,1013.21,68.68,0,0,0,0,0,0,445.9
11.54,45,1022.77,80.79,0,0,0,0,0,0,482.34
24.62,68.31,1010.45,75.18,0,0,0,0,0,0,448.58
10.12,41.55,1005.78,62.34,0,0,0,0,0,0,475.46
15.67,38.62,1015.76,66.29,0,0,0,0,0,0,463.17
21.96,48.6,1004.87,76.27,0,0,0,0,0,0,446.56
11.82,41.54,1019.96,67.65,0,0,0,0,0,0,476.97
19.8,51.19,1008.25,91.98,0,0,0,0,0,0,446.66
22.32,64.27,1014.35,82.98,0,0,0,0,0,0,446.62
19.75,49.02,1009.38,92.89,0,0,0,0,0,0,446.63
25.48,65.12,1016.12,53.66,0,0,0,0,0,0,447.85
14.84,42.03,1017.47,79.27,0,0,0,0,0,0,466.2
21.38,49.21,1012.49,53.77,0,0,0,0,0,0,449.66
18.67,47.83,1005.12,82.97,0,0,0,0,0,0,454.47
26.27,58.33,1013.81,60.43,0,0,0,0,0,0,438.82
27.23,63.9,1014.3,47.19,0,0,0,0,0,0,443.61
20.87,63.31,1012.27,79.51,0,0,0,0,0,0,446.7
19.4,39.53,1007.96,63.38,0,0,0,0,0,0,457.17
21.97,65.61,1016.09,73.29,0,0,0,0,0,0,447.05
17.16,40.55,1000.26,72.21,0,0,0,0,0,0,461.58
13.62,42.34,1017.87,89.67,0,0,0,0,0,0,464.79
13.9,44,1025.1,87.17,0,0,0,0,0,0,466.24
9.45,39.04,1023.08,75.81,0,0,0,0,0,0,483.66
23.66,62.08,1022.42,64.13,0,0,0,0,0,0,447.06
26.91,70.02,1010.75,59.48,0,0,0,0,0,0,445.31
23.04,74.99,1005.44,92.86,0,0,0,0,0,0,437.65
26.93,67.07,1005.65,60.26,0,0,0,0,0,0,437.76
24.59,60.37,1005.31,76.81,0,0,0,0,0,0,438.09
34.63,74.33,1011.7,31.45,0,0,0,0,0,0,428.54
20.48,60.29,1017.16,72.1,0,0,0,0,0,0,455.51
26.55,60.23,1009.88,79.54,0,0,0,0,0,0,438.95
10.74,43.67,1011.75,80.1,0,0,0,0,0,0,477.32
12.28,43.67,1012.69,70.23,0,0,0,0,0,0,475.08
10.8,41.66,1013.79,81.96,0,0,0,0,0,0,475.51
26.26,71.73,1009.59,80.06,0,0,0,0,0,0,430.79
24.9,71.77,1006.24,85.25,0,0,0,0,0,0,427.77
28.41,74.16,1010.29,72.09,0,0,0,0,0,0,439.2
22.72,63.73,1012.63,82.14,0,0,0,0,0,0,448.56
33.4,69.98,1013.29,47.78,0,0,0,0,0,0,432.44
26.35,59.87,1013.24,73.63,0,0,0,0,0,0,447.26
24.58,49.02,1008.85,79.32,0,0,0,0,0,0,442.47
12.76,42.32,1015.35,78.18,0,0,0,0,0,0,466.15
9.64,39.85,1012.9,83.82,0,0,0,0,0,0,478.37
10.91,41.04,1026.57,74.24,0,0,0,0,0,0,469.53
12.27,41.17,1019.39,52.18,0,0,0,0,0,0,473.84
